,ID,Assigned User,Title,Time,Tags,Products,Incident,Suspicious,Important,Ports,Outcomes,Status,Environment,Priority,Stage,Ticket IDs,Closing Time,Sources,Reason,Root Cause,Alerts Count
179,2228781,securityanalyst1,Amazon AWS WAF,2022-11-06 08:30:15 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,273395_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667739031295_1667739031295,,,,,1
180,2230463,securityanalyst1,Google Cloud Audit,2022-11-11 12:16:11 UTC-05,,"Default,SAP",False,False,False,0,"700,610,001",Open,SURA ASSET MANAGEMENT PERU S.A,High,Research,275014_SRA P GCP: User Attemp Change not Permit_1668177883727_1668177883972,,,,,1
181,2228772,securityanalyst1,Amazon AWS WAF,2022-11-06 07:30:31 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,273381_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667735829060_1667735829060,,,,,1
182,2228988,securityanalyst1,Amazon AWS WAF,2022-11-07 10:09:44 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,273558_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667828876168_1667828876168,,,,,1
183,2230597,securityanalyst1,Custom Rule Engine,2022-11-11 23:38:44 UTC-05,Post-Intrusion Activity,"Default,FW,SAP",False,False,False,"7680,389,123,53,443,3128,80,445,49672,135,23116,0","4,003,400,213,013,400,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"275130_Possible Local Worm Detected_1668463161664_1668463219514,275130_Possible Local Worm Detected_1668213757850_1668214213113",,,,,2
184,2231884,securityanalyst1,Microsoft Office 365,2022-11-15 20:55:52 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,275952_SRA-P: User Login Success other countries_1668556032504_1668556209638,,,,,1
185,2228905,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-06 21:40:07 UTC-05,Recon,FW,False,True,False,"33982,33951,33919,60000,33948,33968,33912,33901,33974,33950,33959,7000,33916,33913,33981,33938,33980,33932,33990,30000,33979,33918,33929,33902,33978,33927,33952,4000,33914,33904,40000,33985,33988,33909,2333,2597,1513,3237,3163,1283,3900,2509,3265,1608,1535,1281,3311,3263,2337,1531,1692,3364,2669,2179,8899,2979,2121,2507,1706,2073,3246,2712,2341,2630,1498,2501,1771,3257,2599,2505,2401,1606,3315,1484,3334,2707,2162,1295,2705,2708,1681,1533,1393,1698,1683,3131,3992,2343,2591,3444,3633,1399,2883,3440,1527,3550,3906,3438,1020,3908,2716,1761,2164",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"273495_Host Port Scan Detected by Remote Host_1667966948102_1667967075116,273495_Host Port Scan Detected by Remote Host_1667785560604_1667785560608",,,,,2
186,2231436,securityanalyst1,Google Cloud Audit,2022-11-14 18:00:14 UTC-05,,"Default,SAP",False,False,False,0,"700,610,001",Open,SURA ASSET MANAGEMENT PERU S.A,High,Research,275658_SRA P GCP: User Attemp Change not Permit_1668463092963_1668463093272,,,,,1
187,2228232,securityanalyst1,Microsoft Office 365,2022-11-04 12:19:06 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,272862_SRA-P: User Login Success other countries_1667579119106_1667579149124,,,,,1
188,2231101,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-13 20:20:44 UTC-05,User Behavior Analytics,FW,False,True,False,80,"40,084,007",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,"275475_SRA-P-CISCO: Generic:X-Force Risky IP, Anonymization(Source IP)_1668386586983_1668386591993",,,,,1
189,2227989,securityanalyst1,Amazon AWS WAF,2022-11-03 21:39:04 UTC-05,,Default,False,False,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,272631_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667527076454_1667527076454,,,,,1
190,2226888,securityanalyst1,Amazon AWS WAF,2022-11-01 12:01:09 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,271665_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667319454510_1667319454510,,,,,1
191,2229746,securityanalyst1,Amazon AWS WAF,2022-11-09 12:59:46 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,274405_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668013813373_1668013813373,,,,,1
192,2231287,securityanalyst1,Microsoft Office 365,2022-11-14 11:00:41 UTC-05,"Recon,Intrusion Detection,Authentication","Login,OS",False,False,False,0,"311,630,103,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,275596_Multiple Login Failures From the Same Source with any Username_1668437822497_1668437962590,,,,,1
193,2227601,securityanalyst1,Microsoft Office 365,2022-11-03 11:28:50 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"272278_SRA-P: User Login Success other countries_1667727919026_1667728052957,272278_SRA-P: User Login Success other countries_1667726793592_1667726793592,272278_SRA-P: User Login Success other countries_1667487835528_1667488009642",,,,,3
194,2228211,securityanalyst1,Amazon AWS WAF,2022-11-04 10:58:49 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,272838_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667574170166_1667574170166,,,,,1
195,2231437,securityanalyst1,Custom Rule Engine,2022-11-14 18:00:15 UTC-05,Post-Intrusion Activity,"Default,FAM,FW,Login,SAP,FW (custom)",False,False,False,"389,3128,53,88,49672,443,135,23116,7680,80,0,445,49679","400,240,034,008,400,000,000,000,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"275659_Possible Local Worm Detected_1668719814812_1668719951934,275659_Possible Local Worm Detected_1668639955986_1668640014023,275659_Possible Local Worm Detected_1668463097237_1668463153848",,,,,3
196,2230525,securityanalyst1,Custom Rule Engine,2022-11-11 15:36:58 UTC-05,Post-Intrusion Activity,"Default,FW,SAP",False,False,False,"3128,7680,3478,80,53,135,49669,443,445,389,49672,23116","400,240,031,301,340,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,"275060_Possible Local Worm Detected_1668191267096_1668213031165,275060_Possible Local Worm Detected_1668191252391_1668191312131",,,,,2
197,2231724,securityanalyst1,Microsoft Office 365,2022-11-15 11:25:26 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"275818_SRA-P: User Login Success other countries_1669174624220_1669209571863,275818_SRA-P: User Login Success other countries_1669209571863_1669209571863,275818_SRA-P: User Login Success other countries_1669174624220_1669174793362,275818_SRA-P: User Login Success other countries_1669034469109_1669034604127,275818_SRA-P: User Login Success other countries_1668958126009_1668958246137,275818_SRA-P: User Login Success other countries_1668779313662_1668779313662,275818_SRA-P: User Login Success other countries_1668642050591_1668642150663,275818_SRA-P: User Login Success other countries_1668612318972_1668612318972,275818_SRA-P: User Login Success other countries_1668606531983_1668606593024,275818_SRA-P: User Login Success other countries_1668524342506_1668524342506",,,,,10
198,2230590,securityanalyst1,Custom Rule Engine,2022-11-11 23:10:08 UTC-05,Post-Intrusion Activity,"Default,FAM,FW,Login,SAP",False,False,False,"7680,3128,53,443,0,123,135,49672,389,3268,49668,80","4,003,400,219,081,310,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,275126_Possible Local Worm Detected_1668213043471_1668213102206,,,,,1
199,2227401,securityanalyst1,Microsoft Office 365,2022-11-03 04:35:18 UTC-05,"Intrusion Detection,Authentication,Recon",Login,False,False,False,0,"31,163,115",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,"271980_Login Failures Followed By Success to the same Username_1667422133606_1667462336798,271980_Multiple Login Failures for Single Username_1667422749155_1667455199832",,,,,2
200,2232427,securityanalyst1,Microsoft Office 365,2022-11-17 11:20:17 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"30,053,116",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,276411_Multiple Login Failures From the Same Source with any Username_1668697727131_1668697838474,,,,,1
201,2230950,securityanalyst1,Amazon AWS WAF,2022-11-13 07:29:25 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,275368_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668339908491_1668339908491,,,,,1
202,2227881,securityanalyst1,Microsoft Office 365,2022-11-03 17:59:13 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"272519_SRA-P: User Login Success other countries_1667522302704_1667522610100,272519_SRA-P: User Login Success other countries_1667519577611_1667520439320,272519_SRA-P: User Login Success other countries_1667511017562_1667512834038",,,,,3
203,2228970,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-07 07:20:12 UTC-05,,FW,False,False,False,"0,443","70,468,006,805,240,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,"273541_SRA-P-CISCO: Generic: X-Force Risky IP, Bots (Source IP)_1667818761242_1667818813892",,,,,1
204,2231798,securityanalyst1,Microsoft Office 365,2022-11-15 16:05:13 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,275882_SRA-P: User Login Success other countries_1668540808413_1668540863441,,,,,1
205,2231435,securityanalyst1,Custom Rule Engine,2022-11-14 17:51:57 UTC-05,Post-Intrusion Activity,"Default,FW,SAP,Login",False,False,False,"7680,3128,443,53,80,0,49672,135,389,23116,49671,445,49669,49679","40,034,002,130,134,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Research,"275657_Possible Local Worm Detected_1668710391274_1668710539418,275657_Possible Local Worm Detected_1668532245966_1668548490706,275657_Possible Local Worm Detected_1668463009098_1668532295988,275657_Possible Local Worm Detected_1668463009098_1668463068862",,,,,4
206,2226994,securityanalyst1,Microsoft Office 365,2022-11-01 20:02:54 UTC-05,"Recon,Authentication",Login,False,False,False,0,3116,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"265574_Multiple Login Failures for Single Username_1667928262491_1667928408575,265574_Multiple Login Failures for Single Username_1667912908553_1667913294907,265574_Multiple Login Failures for Single Username_1667890633155_1667891125492,265574_Multiple Login Failures for Single Username_1667831504894_1667831695922,265574_Multiple Login Failures for Single Username_1667813568545_1667813863295,265574_Multiple Login Failures for Single Username_1667783606951_1667783998236,265574_Multiple Login Failures for Single Username_1667730003906_1667730886614,265574_Multiple Login Failures for Single Username_1667709602469_1667709882657,265574_Multiple Login Failures for Single Username_1667705653585_1667706067885,265574_Multiple Login Failures for Single Username_1667668824057_1667674167127,265574_Multiple Login Failures for Single Username_1667611631940_1667616420423,265574_Multiple Login Failures for Single Username_1667576085700_1667576468976,265574_Multiple Login Failures for Single Username_1667545653631_1667545989916,265574_Multiple Login Failures for Single Username_1667475953213_1667476286515,265574_Multiple Login Failures for Single Username_1667460415306_1667460761586,265574_Multiple Login Failures for Single Username_1667455405040_1667455866406,265574_Multiple Login Failures for Single Username_1667422749156_1667423111534,265574_Multiple Login Failures for Single Username_1667380420871_1667380801135,265574_Multiple Login Failures for Single Username_1667374481620_1667374482624,265574_Multiple Login Failures for Single Username_1667349243834_1667349631097",,,,,20
207,2231765,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-15 13:55:30 UTC-05,Recon,FW,False,True,False,"1970,9002,6771,3478,843,847,88,1194,1433,139,194,1434,1494,1812,81,69,137,623,587,10000,4664,8001,80,3703,10025,153,8080,2376,1604,49152,49182,2541,32771,9051,4242,5060,2087,525,5037,444,9200,6000,170,2484,2480,1512,443,1311,83,8009,6653,1533,994,445,10001,4444,9030,8010,2401,5004,2080,1813,8880,25,27017,156,120,7",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,275857_Host Port Scan Detected by Remote Host_1668532254973_1668532261970,,,,,1
208,2230956,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-13 08:10:01 UTC-05,Recon,FW,False,False,False,###############################################################################################################################################################################################################################################################,4003,Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"275379_Host Port Scan Detected by Remote Host_1668343256902_1668343256902,275379_Host Port Scan Detected by Remote Host_1668343084471_1668343308944",,,,,2
209,2229134,securityanalyst1,Amazon AWS WAF,2022-11-07 22:20:21 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,273662_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667875472873_1667875472873,,,,,1
210,2231882,securityanalyst1,Microsoft Windows Security Event Log,2022-11-15 20:45:23 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"31,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,275951_Multiple Login Failures From the Same Source with any Username_1668555185475_1668555200525,,,,,1
211,2227934,securityanalyst1,Microsoft Windows Security Event Log,2022-11-03 19:49:17 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"30,763,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,272588_Multiple Login Failures From the Same Source with any Username_1667520813630_1667521008770,,,,,1
212,2232221,securityanalyst1,Microsoft Office 365,2022-11-16 19:45:56 UTC-05,"Recon,Authentication,Intrusion Detection","Login,SAP",False,False,False,0,"311,670,023,115",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,"276044_Multiple Login Failures for Single Username_1668599888952_1668639540662,276044_Login Failures Followed By Success to the same Username_1668598275724_1668631014438",,,,,2
213,2228660,securityanalyst1,Microsoft Windows Security Event Log,2022-11-05 11:39:23 UTC-05,"Recon,Authentication,Intrusion Detection","Login,SAP",False,False,False,0,"3,116,300,531,157,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"273286_Multiple Login Failures for Single Username_1667969420090_1667969432100,273286_Login Failures Followed By Success to the same Username_1667969420090_1667969490145,273286_Multiple Login Failures for Single Username_1667659327517_1667659337762,273286_Login Failures Followed By Success to the same Username_1667659327518_1667659374553",,,,,4
214,2227128,securityanalyst1,Amazon AWS WAF,2022-11-02 08:20:55 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,271873_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667392726965_1667392726965,,,,,1
215,2233135,securityanalyst1,Amazon AWS WAF,2022-11-19 10:20:58 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,276968_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668867764277_1668867764277,,,,,1
216,2230689,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-12 08:18:52 UTC-05,Recon,FW,False,False,False,"2040,12000,3388,1010,3393,45678,8081,8255,3323,3118,1028,25998,2228,3300,3456,5678,4401,5280,15850,13115,3481,3387,14420,5000,3315,13388,9433,3391,86,3254,1496,63000,20899,3380,41103,14712,13256,3662,33122,26820,9001,2222,8801",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,275201_Host Port Scan Detected by Remote Host_1668252428472_1668252434488,,,,,1
217,2229912,securityanalyst1,Microsoft Windows Security Event Log,2022-11-10 01:06:12 UTC-05,,"Login,SAP",False,False,False,0,"805,280,548,002",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"274560_Hidden Network Share Added_1668053798108_1668062550975,274560_A System Boot has been detected_1668053798107_1668062540708,274560_A System Boot has been detected_1668053798107_1668053798107,274560_Hidden Network Share Added_1668053798108_1668053808324",,,,,4
